"","id","Education","JoiningYear","City","PaymentTier","Age","Gender","EverBenched","ExperienceInCurrentDomain","LeaveOrNot","Gender_Numeric","EverBenched_Numeric","Education_Numeric"
"337",337,"Bachelors",2013,"Bangalore",3,27,"Female","No",5,0,1,0,1
"338",338,"Bachelors",2013,"Bangalore",3,24,"Male","Yes",2,0,0,1,1
"339",339,"Bachelors",2013,"Bangalore",3,24,"Female","No",2,0,1,0,1
"340",340,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,0,0,0,1
"341",341,"Bachelors",2017,"Bangalore",3,26,"Female","No",4,0,1,0,1
"342",342,"Bachelors",2015,"Bangalore",3,24,"Female","No",2,0,1,0,1
"343",343,"Bachelors",2012,"Pune",3,24,"Female","No",2,1,1,0,1
"344",344,"Bachelors",2016,"Bangalore",3,24,"Male","Yes",2,1,0,1,1
"345",345,"Bachelors",2012,"Bangalore",3,28,"Male","No",3,0,0,0,1
"346",346,"Bachelors",2017,"New Delhi",2,27,"Male","No",5,0,0,0,1
"347",347,"Bachelors",2012,"Pune",2,27,"Female","No",5,1,1,0,1
"348",348,"Masters",2017,"Pune",2,27,"Male","No",5,0,0,0,2
"349",349,"Bachelors",2017,"Pune",2,24,"Male","No",2,1,0,0,1
"350",350,"Bachelors",2016,"Pune",1,26,"Female","No",4,1,1,0,1
"351",351,"Bachelors",2015,"Pune",3,26,"Female","No",4,1,1,0,1
"352",352,"Bachelors",2016,"Bangalore",3,25,"Male","No",3,1,0,0,1
"353",353,"Bachelors",2012,"Pune",3,26,"Male","No",4,0,0,0,1
"354",354,"Bachelors",2017,"Bangalore",3,28,"Male","No",2,0,0,0,1
"355",355,"Bachelors",2012,"Bangalore",3,25,"Male","No",3,0,0,0,1
"356",356,"Bachelors",2017,"Bangalore",3,25,"Female","Yes",3,0,1,1,1
"357",357,"Masters",2017,"Pune",2,26,"Male","No",4,0,0,0,2
"358",358,"Masters",2017,"Pune",3,28,"Male","No",1,1,0,0,2
"359",359,"Masters",2015,"Pune",2,25,"Female","No",3,1,1,0,2
"360",360,"Bachelors",2017,"New Delhi",2,26,"Female","No",4,0,1,0,1
"361",361,"Bachelors",2017,"New Delhi",2,26,"Male","No",4,0,0,0,1
"362",362,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"363",363,"Bachelors",2017,"New Delhi",3,27,"Female","No",5,0,1,0,1
"364",364,"Bachelors",2015,"New Delhi",3,24,"Female","No",2,0,1,0,1
"365",365,"Masters",2017,"Bangalore",1,26,"Female","No",4,1,1,0,2
"366",366,"Bachelors",2017,"New Delhi",1,28,"Female","No",2,0,1,0,1
"367",367,"Bachelors",2015,"Bangalore",3,24,"Male","No",2,0,0,0,1
"368",368,"Masters",2015,"Pune",2,25,"Female","No",3,1,1,0,2
"369",369,"Bachelors",2014,"Bangalore",3,25,"Female","No",3,0,1,0,1
"370",370,"Bachelors",2014,"Bangalore",3,28,"Male","No",2,0,0,0,1
"371",371,"Bachelors",2017,"Bangalore",3,28,"Male","No",3,0,0,0,1
"372",372,"Masters",2015,"New Delhi",1,27,"Male","No",5,0,0,0,2
"373",373,"Bachelors",2014,"Pune",1,26,"Female","No",4,1,1,0,1
"374",374,"Masters",2018,"Bangalore",3,25,"Male","Yes",3,1,0,1,2
"375",375,"Bachelors",2016,"Bangalore",3,28,"Female","No",3,0,1,0,1
"376",376,"Bachelors",2018,"New Delhi",3,26,"Female","Yes",4,1,1,1,1
"377",377,"Bachelors",2015,"Pune",2,24,"Female","No",2,1,1,0,1
"378",378,"Bachelors",2017,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"379",379,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,0,0,0,1
"380",380,"Bachelors",2014,"Bangalore",3,24,"Male","No",2,0,0,0,1
"381",381,"Bachelors",2016,"Bangalore",3,28,"Male","No",2,0,0,0,1
"382",382,"Bachelors",2015,"Pune",2,25,"Female","No",3,1,1,0,1
"383",383,"Bachelors",2013,"Pune",3,27,"Male","No",5,0,0,0,1
"384",384,"Bachelors",2015,"Bangalore",3,28,"Male","No",3,0,0,0,1
"385",385,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,0,0,0,1
"386",386,"Bachelors",2012,"Bangalore",3,24,"Male","No",2,0,0,0,1
"387",387,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,0,0,0,1
"388",388,"Bachelors",2015,"Bangalore",3,26,"Female","Yes",4,1,1,1,1
"389",389,"Bachelors",2015,"Pune",3,28,"Male","No",2,0,0,0,1
"390",390,"Bachelors",2014,"New Delhi",2,24,"Female","No",2,1,1,0,1
"391",391,"Bachelors",2013,"Bangalore",3,24,"Male","No",2,0,0,0,1
"392",392,"Bachelors",2018,"Bangalore",3,28,"Male","Yes",3,1,0,1,1
"393",393,"Bachelors",2015,"Pune",3,27,"Male","No",5,0,0,0,1
"394",394,"Bachelors",2014,"Pune",2,26,"Male","No",4,0,0,0,1
"395",395,"Bachelors",2016,"Bangalore",3,25,"Male","No",3,1,0,0,1
"396",396,"PHD",2013,"Bangalore",3,25,"Male","No",3,0,0,0,3
"397",397,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,0,0,0,1
"398",398,"Bachelors",2017,"New Delhi",2,28,"Female","No",1,0,1,0,1
"399",399,"Bachelors",2015,"Pune",1,26,"Female","No",4,1,1,0,1
"400",400,"Masters",2017,"New Delhi",3,26,"Male","Yes",4,1,0,1,2
"401",401,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"402",402,"Bachelors",2012,"New Delhi",3,24,"Female","No",2,0,1,0,1
"403",403,"Bachelors",2017,"New Delhi",2,24,"Male","No",2,0,0,0,1
"404",404,"Bachelors",2015,"Bangalore",3,26,"Male","No",4,0,0,0,1
"405",405,"Bachelors",2012,"Bangalore",3,26,"Female","No",4,0,1,0,1
"406",406,"Bachelors",2015,"Bangalore",3,24,"Male","No",2,0,0,0,1
"407",407,"Masters",2014,"Pune",3,25,"Male","No",3,0,0,0,2
"408",408,"Bachelors",2015,"Bangalore",3,28,"Male","No",2,0,0,0,1
"409",409,"Bachelors",2016,"Pune",3,24,"Male","No",2,0,0,0,1
"410",410,"Bachelors",2016,"Bangalore",3,26,"Female","No",4,0,1,0,1
"411",411,"Bachelors",2015,"Pune",2,25,"Female","Yes",3,1,1,1,1
"412",412,"Masters",2013,"New Delhi",2,25,"Male","No",3,1,0,0,2
"413",413,"Bachelors",2017,"Pune",3,25,"Male","No",3,0,0,0,1
"414",414,"Bachelors",2015,"Pune",2,26,"Female","Yes",4,1,1,1,1
"415",415,"Masters",2015,"Bangalore",2,26,"Female","No",4,1,1,0,2
"416",416,"Bachelors",2012,"Pune",3,27,"Female","No",5,0,1,0,1
"417",417,"Masters",2017,"New Delhi",3,28,"Male","Yes",2,0,0,1,2
"418",418,"Bachelors",2016,"Pune",3,25,"Male","No",3,0,0,0,1
"419",419,"Bachelors",2016,"Bangalore",3,24,"Male","No",2,0,0,0,1
"420",420,"Bachelors",2016,"Pune",3,28,"Male","No",1,0,0,0,1
"421",421,"Bachelors",2013,"New Delhi",3,27,"Female","Yes",5,0,1,1,1
"422",422,"Bachelors",2015,"New Delhi",3,26,"Male","No",4,0,0,0,1
"423",423,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"424",424,"Bachelors",2017,"Pune",2,27,"Male","No",5,0,0,0,1
"425",425,"Bachelors",2012,"Bangalore",3,27,"Male","No",5,0,0,0,1
"426",426,"PHD",2018,"New Delhi",3,25,"Male","No",3,1,0,0,3
"427",427,"Bachelors",2014,"Pune",3,27,"Male","No",5,0,0,0,1
"428",428,"Bachelors",2013,"Bangalore",3,26,"Female","No",4,0,1,0,1
"429",429,"Masters",2017,"Pune",2,24,"Female","No",2,1,1,0,2
"430",430,"PHD",2016,"New Delhi",2,28,"Male","No",3,1,0,0,3
"431",431,"Masters",2014,"New Delhi",3,26,"Male","No",4,1,0,0,2
"432",432,"Masters",2017,"New Delhi",2,27,"Male","Yes",5,1,0,1,2
"433",433,"PHD",2013,"New Delhi",3,27,"Male","No",5,0,0,0,3
"434",434,"Masters",2014,"New Delhi",3,28,"Female","No",1,0,1,0,2
"435",435,"Bachelors",2017,"Pune",3,27,"Male","No",5,0,0,0,1
"436",436,"Bachelors",2015,"Pune",3,26,"Female","Yes",4,1,1,1,1
"437",437,"Masters",2014,"Bangalore",3,26,"Male","No",4,1,0,0,2
"438",438,"Masters",2012,"Pune",3,27,"Male","No",5,0,0,0,2
"439",439,"Bachelors",2017,"Bangalore",3,26,"Male","No",4,0,0,0,1
"440",440,"Masters",2017,"Pune",2,27,"Male","No",5,1,0,0,2
"441",441,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"442",442,"Bachelors",2016,"Bangalore",3,25,"Male","No",3,1,0,0,1
"443",443,"Bachelors",2016,"Pune",3,27,"Male","Yes",5,0,0,1,1
"444",444,"Bachelors",2014,"Pune",3,25,"Male","No",3,0,0,0,1
"445",445,"Bachelors",2017,"Bangalore",3,28,"Male","No",1,0,0,0,1
"446",446,"Masters",2012,"Pune",3,24,"Male","No",2,0,0,0,2
"447",447,"Bachelors",2014,"Bangalore",3,25,"Male","Yes",3,0,0,1,1
"448",448,"Bachelors",2013,"Pune",2,25,"Male","No",3,1,0,0,1
"449",449,"Bachelors",2012,"Pune",3,27,"Male","No",5,0,0,0,1
"450",450,"Bachelors",2017,"Bangalore",3,26,"Male","No",4,0,0,0,1
"451",451,"Bachelors",2013,"Pune",3,26,"Male","No",4,0,0,0,1
"452",452,"Bachelors",2016,"Bangalore",3,24,"Male","No",2,0,0,0,1
"453",453,"Bachelors",2014,"Bangalore",3,25,"Female","No",3,0,1,0,1
"454",454,"Bachelors",2015,"New Delhi",3,25,"Male","No",3,0,0,0,1
"455",455,"PHD",2012,"Pune",3,24,"Male","No",2,0,0,0,3
"456",456,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,0,0,0,1
"457",457,"Bachelors",2015,"Bangalore",3,25,"Male","No",3,0,0,0,1
"458",458,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"459",459,"Masters",2015,"New Delhi",3,24,"Female","No",2,0,1,0,2
"460",460,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"461",461,"Bachelors",2013,"Pune",3,24,"Male","No",2,0,0,0,1
"462",462,"Masters",2017,"New Delhi",3,24,"Male","No",2,1,0,0,2
"463",463,"Bachelors",2014,"Bangalore",1,25,"Male","Yes",3,0,0,1,1
"464",464,"Bachelors",2018,"Bangalore",3,28,"Male","No",1,1,0,0,1
"465",465,"Bachelors",2017,"Bangalore",3,28,"Male","Yes",3,0,0,1,1
"466",466,"Masters",2013,"Bangalore",3,28,"Female","Yes",2,1,1,1,2
"467",467,"Bachelors",2013,"Bangalore",3,26,"Male","Yes",4,0,0,1,1
"468",468,"Masters",2018,"New Delhi",1,24,"Male","Yes",2,1,0,1,2
"469",469,"Bachelors",2012,"Bangalore",3,25,"Male","No",3,0,0,0,1
"470",470,"PHD",2013,"New Delhi",2,27,"Female","No",5,0,1,0,3
"471",471,"Masters",2018,"New Delhi",3,28,"Male","Yes",2,1,0,1,2
"472",472,"Bachelors",2014,"Bangalore",3,28,"Male","No",3,1,0,0,1
"473",473,"Bachelors",2014,"Pune",3,27,"Male","No",5,0,0,0,1
"474",474,"Bachelors",2013,"New Delhi",3,24,"Female","No",2,1,1,0,1
"475",475,"Bachelors",2015,"Pune",2,28,"Female","No",1,1,1,0,1
"476",476,"Bachelors",2015,"Pune",2,26,"Female","No",4,1,1,0,1
"477",477,"Bachelors",2017,"New Delhi",2,28,"Female","No",3,0,1,0,1
"478",478,"Masters",2012,"Pune",3,27,"Female","No",5,1,1,0,2
"479",479,"Masters",2017,"Pune",3,25,"Female","Yes",3,1,1,1,2
"480",480,"Masters",2013,"New Delhi",2,25,"Male","No",3,1,0,0,2
"481",481,"Masters",2017,"New Delhi",2,27,"Male","No",5,1,0,0,2
"482",482,"Bachelors",2017,"Bangalore",3,24,"Male","No",2,0,0,0,1
"483",483,"Bachelors",2016,"Pune",2,24,"Female","No",2,1,1,0,1
"484",484,"Bachelors",2012,"Bangalore",3,26,"Female","No",4,0,1,0,1
"485",485,"Bachelors",2012,"Bangalore",3,24,"Male","No",2,1,0,0,1
"486",486,"Masters",2017,"Pune",2,24,"Male","No",2,0,0,0,2
"487",487,"Bachelors",2015,"Pune",2,25,"Female","Yes",3,1,1,1,1
"488",488,"Bachelors",2015,"New Delhi",3,26,"Female","Yes",4,0,1,1,1
"489",489,"Bachelors",2013,"Pune",2,24,"Male","Yes",2,1,0,1,1
"490",490,"Bachelors",2013,"Pune",3,25,"Male","No",3,0,0,0,1
"491",491,"PHD",2015,"New Delhi",2,28,"Female","No",1,0,1,0,3
"492",492,"Bachelors",2016,"Pune",3,24,"Male","No",2,0,0,0,1
"493",493,"Bachelors",2017,"Bangalore",3,24,"Female","No",2,0,1,0,1
"494",494,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"495",495,"Bachelors",2017,"Bangalore",3,25,"Female","No",3,0,1,0,1
"496",496,"Masters",2014,"New Delhi",3,27,"Male","No",5,0,0,0,2
"497",497,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"498",498,"Bachelors",2016,"Bangalore",3,28,"Female","No",3,0,1,0,1
"499",499,"Bachelors",2018,"Pune",3,25,"Male","No",3,1,0,0,1
"500",500,"Bachelors",2013,"Bangalore",3,26,"Male","Yes",4,1,0,1,1
"501",501,"Bachelors",2015,"New Delhi",3,25,"Male","No",3,1,0,0,1
"502",502,"Bachelors",2017,"New Delhi",2,25,"Female","No",3,1,1,0,1
"503",503,"Bachelors",2012,"Bangalore",3,25,"Male","Yes",3,0,0,1,1
"504",504,"Bachelors",2014,"New Delhi",3,28,"Female","No",2,0,1,0,1
"505",505,"Bachelors",2017,"New Delhi",2,27,"Female","No",5,0,1,0,1
"506",506,"Bachelors",2018,"Pune",3,26,"Male","No",4,1,0,0,1
"507",507,"Masters",2014,"New Delhi",3,28,"Male","No",2,0,0,0,2
"508",508,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,1,0,0,1
"509",509,"Masters",2017,"Pune",3,25,"Male","No",3,1,0,0,2
"510",510,"Bachelors",2018,"Bangalore",3,28,"Male","No",2,1,0,0,1
"511",511,"Bachelors",2016,"Bangalore",3,24,"Male","No",2,0,0,0,1
"512",512,"Bachelors",2012,"Bangalore",3,24,"Male","Yes",2,0,0,1,1
"513",513,"Bachelors",2015,"Bangalore",3,28,"Female","No",1,0,1,0,1
"514",514,"Bachelors",2014,"Bangalore",3,24,"Male","No",2,0,0,0,1
"515",515,"Bachelors",2013,"Pune",3,27,"Male","No",5,0,0,0,1
"516",516,"Bachelors",2016,"New Delhi",3,24,"Female","No",2,0,1,0,1
"517",517,"Bachelors",2012,"Bangalore",3,25,"Female","No",3,0,1,0,1
"518",518,"Bachelors",2012,"Pune",3,28,"Male","No",3,0,0,0,1
"519",519,"Bachelors",2018,"Pune",3,25,"Male","Yes",3,1,0,1,1
"520",520,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,1,0,0,1
"521",521,"Bachelors",2016,"Bangalore",3,27,"Female","No",5,0,1,0,1
"522",522,"Masters",2015,"Pune",2,24,"Female","No",2,0,1,0,2
"523",523,"Masters",2014,"Bangalore",3,24,"Female","No",2,1,1,0,2
"524",524,"Bachelors",2013,"Bangalore",3,25,"Male","No",3,0,0,0,1
"525",525,"Masters",2017,"New Delhi",3,24,"Male","No",2,0,0,0,2
"526",526,"Bachelors",2015,"Bangalore",3,25,"Male","No",3,0,0,0,1
"527",527,"Bachelors",2017,"Bangalore",3,24,"Male","No",2,0,0,0,1
"528",528,"Bachelors",2017,"New Delhi",2,28,"Male","No",3,0,0,0,1
"529",529,"Bachelors",2016,"Bangalore",3,28,"Male","No",2,0,0,0,1
"530",530,"PHD",2014,"New Delhi",3,24,"Male","No",2,0,0,0,3
"531",531,"Masters",2017,"New Delhi",2,26,"Female","No",4,0,1,0,2
"532",532,"Masters",2018,"New Delhi",3,25,"Male","No",3,1,0,0,2
"533",533,"Bachelors",2014,"Bangalore",3,28,"Male","No",3,1,0,0,1
"534",534,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,1,0,0,1
"535",535,"Bachelors",2018,"New Delhi",3,28,"Female","No",3,1,1,0,1
"536",536,"Masters",2017,"New Delhi",2,25,"Male","Yes",3,1,0,1,2
"537",537,"Masters",2013,"New Delhi",3,28,"Male","No",2,0,0,0,2
"538",538,"Bachelors",2014,"Bangalore",3,26,"Male","Yes",4,0,0,1,1
"539",539,"Masters",2017,"New Delhi",2,25,"Female","No",3,1,1,0,2
"540",540,"Masters",2013,"New Delhi",3,25,"Female","No",3,0,1,0,2
"541",541,"Bachelors",2016,"Bangalore",3,25,"Male","No",3,0,0,0,1
"542",542,"Bachelors",2018,"Bangalore",3,24,"Male","No",2,1,0,0,1
"543",543,"Masters",2017,"New Delhi",2,26,"Male","Yes",4,1,0,1,2
"544",544,"Bachelors",2013,"Bangalore",3,24,"Male","No",2,0,0,0,1
"545",545,"Bachelors",2013,"Bangalore",3,28,"Male","No",2,0,0,0,1
"546",546,"Masters",2015,"Pune",3,28,"Female","Yes",2,0,1,1,2
"547",547,"Bachelors",2015,"Pune",2,27,"Female","Yes",5,1,1,1,1
"548",548,"Masters",2014,"Pune",2,27,"Female","No",5,0,1,0,2
"549",549,"Bachelors",2017,"New Delhi",2,27,"Male","No",5,0,0,0,1
"550",550,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"551",551,"Masters",2015,"Pune",1,27,"Female","No",5,0,1,0,2
"552",552,"Bachelors",2013,"Bangalore",1,28,"Male","No",3,1,0,0,1
"553",553,"Bachelors",2012,"Pune",2,26,"Female","No",4,1,1,0,1
"554",554,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,0,0,0,1
"555",555,"Masters",2017,"New Delhi",2,25,"Male","No",3,0,0,0,2
"556",556,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"557",557,"Bachelors",2012,"Bangalore",3,24,"Male","No",2,0,0,0,1
"558",558,"Bachelors",2017,"New Delhi",3,26,"Male","No",4,0,0,0,1
"559",559,"Bachelors",2014,"Bangalore",3,28,"Female","No",1,1,1,0,1
"560",560,"Bachelors",2015,"Bangalore",3,25,"Male","No",3,0,0,0,1
"561",561,"Bachelors",2015,"Pune",2,28,"Female","No",3,1,1,0,1
"562",562,"Bachelors",2017,"Bangalore",3,24,"Female","No",2,0,1,0,1
"563",563,"Bachelors",2016,"Bangalore",3,27,"Female","No",5,1,1,0,1
"564",564,"Bachelors",2012,"Bangalore",3,25,"Male","No",3,0,0,0,1
"565",565,"Masters",2018,"Pune",3,25,"Male","No",3,1,0,0,2
"566",566,"Bachelors",2015,"Pune",3,26,"Male","No",4,0,0,0,1
"567",567,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"568",568,"PHD",2017,"New Delhi",3,27,"Male","No",5,0,0,0,3
"569",569,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"570",570,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"571",571,"Bachelors",2017,"New Delhi",3,28,"Female","No",2,0,1,0,1
"572",572,"Bachelors",2014,"Pune",3,25,"Female","No",3,0,1,0,1
"573",573,"Bachelors",2013,"Bangalore",3,28,"Male","Yes",3,0,0,1,1
"574",574,"Bachelors",2017,"Bangalore",3,25,"Male","No",3,0,0,0,1
"575",575,"Bachelors",2018,"Bangalore",3,27,"Male","No",5,1,0,0,1
"576",576,"Bachelors",2017,"Bangalore",3,26,"Male","No",4,0,0,0,1
"577",577,"Bachelors",2017,"Pune",2,25,"Female","No",3,1,1,0,1
"578",578,"Bachelors",2017,"Pune",2,26,"Female","No",4,1,1,0,1
"579",579,"Bachelors",2015,"Pune",3,28,"Male","No",3,0,0,0,1
"580",580,"Masters",2017,"Pune",2,26,"Male","No",4,1,0,0,2
"581",581,"Masters",2015,"New Delhi",3,28,"Female","Yes",2,0,1,1,2
"582",582,"Bachelors",2012,"New Delhi",2,25,"Male","No",3,1,0,0,1
"583",583,"Bachelors",2016,"Bangalore",3,25,"Female","No",3,0,1,0,1
"584",584,"Masters",2017,"New Delhi",2,26,"Female","No",4,0,1,0,2
"585",585,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,0,0,0,1
"586",586,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,1,0,0,1
"587",587,"PHD",2018,"Bangalore",3,26,"Male","No",4,1,0,0,3
"588",588,"Bachelors",2016,"Pune",3,26,"Male","No",4,0,0,0,1
"589",589,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"590",590,"Bachelors",2012,"Bangalore",3,25,"Male","No",3,0,0,0,1
"591",591,"Masters",2012,"Pune",2,26,"Female","No",4,0,1,0,2
"592",592,"Masters",2016,"New Delhi",3,27,"Male","No",5,1,0,0,2
"593",593,"PHD",2017,"Bangalore",3,28,"Male","No",1,0,0,0,3
"594",594,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"595",595,"Bachelors",2018,"Pune",3,26,"Male","No",4,1,0,0,1
"596",596,"Bachelors",2018,"Bangalore",1,27,"Male","No",5,0,0,0,1
"597",597,"Bachelors",2016,"Pune",3,24,"Male","No",2,0,0,0,1
"598",598,"Bachelors",2012,"Bangalore",3,25,"Male","No",3,0,0,0,1
"599",599,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"600",600,"Bachelors",2016,"Bangalore",3,28,"Male","No",2,0,0,0,1
"601",601,"Bachelors",2017,"New Delhi",2,27,"Male","No",5,0,0,0,1
"602",602,"Bachelors",2013,"Bangalore",3,25,"Male","No",3,0,0,0,1
"603",603,"Bachelors",2013,"Bangalore",3,28,"Male","No",1,0,0,0,1
"604",604,"Bachelors",2018,"Bangalore",3,28,"Female","No",3,1,1,0,1
"605",605,"Bachelors",2016,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"606",606,"Masters",2015,"Pune",2,28,"Female","No",3,0,1,0,2
"607",607,"Masters",2015,"New Delhi",3,24,"Female","No",2,1,1,0,2
"608",608,"Bachelors",2017,"New Delhi",3,24,"Male","No",2,0,0,0,1
"609",609,"Bachelors",2015,"Pune",2,24,"Female","No",2,1,1,0,1
"610",610,"Masters",2013,"Pune",3,28,"Male","No",2,1,0,0,2
"611",611,"Bachelors",2017,"Pune",3,27,"Female","No",5,1,1,0,1
"612",612,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"613",613,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"614",614,"Bachelors",2014,"Pune",1,26,"Female","No",4,1,1,0,1
"615",615,"Bachelors",2015,"Pune",3,28,"Male","No",3,0,0,0,1
"616",616,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"617",617,"Bachelors",2017,"New Delhi",2,26,"Male","No",4,0,0,0,1
"618",618,"Masters",2017,"New Delhi",2,26,"Female","No",4,0,1,0,2
"619",619,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,1,0,0,1
"620",620,"Bachelors",2013,"Bangalore",3,26,"Male","Yes",4,0,0,1,1
"621",621,"Bachelors",2014,"Bangalore",3,28,"Male","No",3,1,0,0,1
"622",622,"Bachelors",2014,"New Delhi",3,28,"Female","No",3,0,1,0,1
"623",623,"Bachelors",2014,"Pune",3,25,"Female","No",3,1,1,0,1
"624",624,"Bachelors",2016,"Pune",3,28,"Male","No",3,0,0,0,1
"625",625,"Masters",2017,"Bangalore",3,27,"Male","No",5,1,0,0,2
"626",626,"Bachelors",2015,"Bangalore",3,25,"Male","No",3,0,0,0,1
"627",627,"Bachelors",2014,"Pune",3,27,"Male","No",5,0,0,0,1
"628",628,"Bachelors",2012,"Pune",3,28,"Male","No",3,0,0,0,1
"629",629,"Masters",2017,"Pune",3,26,"Male","No",4,1,0,0,2
"630",630,"Bachelors",2013,"Bangalore",3,25,"Male","Yes",3,0,0,1,1
"631",631,"Bachelors",2015,"Pune",2,28,"Female","No",2,1,1,0,1
"632",632,"PHD",2013,"Bangalore",1,26,"Male","No",4,0,0,0,3
"633",633,"Masters",2012,"Pune",3,27,"Male","No",5,1,0,0,2
"634",634,"Bachelors",2016,"Bangalore",1,28,"Male","No",2,0,0,0,1
"635",635,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"636",636,"Bachelors",2017,"Bangalore",3,25,"Male","No",3,0,0,0,1
"637",637,"Masters",2017,"New Delhi",2,24,"Female","Yes",2,1,1,1,2
"638",638,"Bachelors",2015,"Bangalore",1,25,"Female","Yes",3,0,1,1,1
"639",639,"Bachelors",2018,"Bangalore",3,27,"Male","No",5,1,0,0,1
"640",640,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,0,0,0,1
"641",641,"Bachelors",2018,"Bangalore",3,26,"Male","No",4,1,0,0,1
"642",642,"Bachelors",2015,"Pune",2,24,"Female","No",2,1,1,0,1
"643",643,"Bachelors",2018,"Bangalore",3,27,"Male","No",5,1,0,0,1
"644",644,"Bachelors",2016,"Bangalore",3,27,"Female","No",5,0,1,0,1
"645",645,"Masters",2016,"New Delhi",3,25,"Female","No",3,1,1,0,2
"646",646,"Masters",2018,"New Delhi",3,26,"Male","No",4,1,0,0,2
"647",647,"Bachelors",2018,"Bangalore",3,24,"Female","No",2,1,1,0,1
"648",648,"Bachelors",2017,"New Delhi",2,28,"Male","No",3,0,0,0,1
"649",649,"Bachelors",2015,"Bangalore",3,27,"Male","No",5,0,0,0,1
"650",650,"Bachelors",2017,"Bangalore",3,26,"Male","No",4,0,0,0,1
"651",651,"Bachelors",2016,"Bangalore",3,25,"Male","No",3,0,0,0,1
"652",652,"Bachelors",2013,"Pune",3,25,"Male","No",3,0,0,0,1
"653",653,"Bachelors",2015,"Pune",3,25,"Female","No",3,1,1,0,1
"654",654,"Bachelors",2014,"Bangalore",3,28,"Female","No",3,0,1,0,1
"655",655,"Bachelors",2015,"Pune",3,24,"Male","No",2,0,0,0,1
"656",656,"Bachelors",2016,"Bangalore",3,26,"Female","No",4,0,1,0,1
"657",657,"Bachelors",2018,"Bangalore",1,25,"Male","Yes",3,0,0,1,1
"658",658,"Masters",2017,"Pune",2,28,"Female","No",1,0,1,0,2
"659",659,"Bachelors",2014,"Pune",2,25,"Female","No",3,1,1,0,1
"660",660,"Bachelors",2017,"Bangalore",3,25,"Male","No",3,0,0,0,1
"661",661,"Bachelors",2016,"Bangalore",3,28,"Female","No",3,0,1,0,1
"662",662,"Bachelors",2014,"Bangalore",3,28,"Female","No",2,0,1,0,1
"663",663,"Masters",2017,"New Delhi",2,28,"Male","No",2,0,0,0,2
"664",664,"Bachelors",2017,"New Delhi",2,24,"Female","No",2,0,1,0,1
"665",665,"PHD",2013,"New Delhi",2,25,"Male","No",3,1,0,0,3
"666",666,"Bachelors",2017,"Bangalore",3,24,"Male","No",2,0,0,0,1
"667",667,"Bachelors",2017,"Bangalore",3,26,"Female","No",4,0,1,0,1
"668",668,"Bachelors",2015,"Bangalore",1,25,"Male","No",3,0,0,0,1
"669",669,"Bachelors",2016,"Bangalore",3,26,"Female","No",4,0,1,0,1
"670",670,"PHD",2014,"New Delhi",3,28,"Male","No",2,1,0,0,3
"671",671,"Masters",2018,"New Delhi",3,27,"Female","No",5,1,1,0,2
"672",672,"Bachelors",2016,"New Delhi",3,27,"Female","No",5,0,1,0,1
"673",673,"Masters",2017,"New Delhi",2,25,"Male","No",3,1,0,0,2
